"ChgOpId","Partner","Type","Nb_Nodes_source","nb_activ_source","nb_AndGtw_source","nb_XorGtw_source","Nb_Nodes_target","nb_activ_target","nb_AndGtw_target","nb_XorGtw_target","nb_affected_partners","nb_Insert_genreated","nb_Replace_generated","nb_Delete_generated","exec_time"
"71eae80e-193c-4032-84e4-2f97ee03d143","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1350"
"29696719-a9de-43b5-b4d3-4861708bc719","partner17","Insert","3","1","0","0","4","2","0","0","1","1","0","0","1439"
"b2baad8d-8513-439e-a27f-69872bde5fbc","partner2","Insert","3","1","0","0","4","2","0","0","1","1","0","0","2878"
"ab5a975f-c4a9-40ce-8b62-17af4cbe30cb","partner4","Insert","3","1","0","0","3","1","0","0","1","1","0","0","7250"
"b1cd21ce-6419-4262-aaa2-76ed8075948f","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","332"
"78d45b58-5b4a-4ae1-a94f-6d8beb1213c5","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","11244"
"245ed420-d207-4312-8ad8-7b98674dcac2","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1241"
"6139c42a-d7cc-4d5a-8d96-a2012ba76a58","TravelAgency","Insert","3","1","0","0","7","3","0","2","1","1","0","0","63136"
"6e3bbfaa-aa52-467e-bc3b-eadbc865524e","partner7","Replace","18","8","0","8","20","10","4","4","7","1","0","6","502"
"85e30a8e-6b76-4c35-a77c-ca202e98bcd0","partner2","Insert","12","4","0","6","21","5","0","10","3","3","0","0","1220"
"28a7a23f-3c82-4243-b43b-097e3866d547","partner12","Replace","10","4","0","4","9","5","0","4","2","0","2","0","8"
"1062e080-e031-4a72-88db-2fd8eba93768","partner16","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1418"
"9c5fd7db-cdf8-4c95-934d-02e4daad3bf3","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","347"
"b03c8f32-6b90-4fcf-b331-12e8b5707aca","partner5","Replace","18","6","2","6","16","8","0","8","4","0","2","2","56"
"9a0b66d2-07ff-4496-9e12-acccf308568f","Airline","Insert","3","1","0","0","4","2","0","0","1","1","0","0","294"
"207fccc1-fd25-4851-b2cb-46a46b85cfd1","partner6","Replace","15","7","0","6","9","7","2","0","5","0","1","4","94"
"1cbd7b73-d242-4151-9c63-7067d586659f","partner9","Insert","12","4","2","4","60","26","4","22","4","4","0","0","72679"
"783e4af4-e872-4cc3-b7b4-75392de7a319","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","340"
"b502a26a-b0f3-40b0-ba89-b79616842033","partner7","Insert","6","2","0","2","13","4","1","4","2","2","0","0","1710"
"c870027f-2e81-4191-9c4d-0b38e5c0183e","partner12","Replace","7","3","0","2","5","3","0","2","2","0","1","1","10"
"ace0093e-5800-4d23-a2d6-343dbe5c0f87","partner8","Insert","21","9","4","6","68","28","0","26","7","7","0","0","31493"
"f75b01ee-0530-4cf5-86d5-b486e00cba4e","partner3","Insert","31","13","2","14","109","29","0","60","10","10","0","0","160363"
"a04bdeeb-c489-4ec5-b7c6-e9a570ffa055","partner19","Insert","8","2","0","4","21","5","0","12","2","2","0","0","7097"
"8d0fb196-acce-47b3-9e28-b4b17bbee5ef","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","330"
"44977cbe-7eae-4103-a2fb-a5d79424e0a5","partner17","Replace","14","4","0","8","22","4","0","14","3","2","1","0","15340"
"5a4e8175-1a6b-44cf-9c0e-1a23af89c4b7","partner8","Replace","7","3","2","0","2","2","0","0","2","0","0","2","25"
"a2a62155-4bed-446e-97f3-22d09c9619fb","partner9","Replace","12","4","4","2","5","3","0","2","1","0","1","0","20"
"777084e4-df2c-469b-973f-0515b0454283","Airline","Replace","7","3","0","2","5","3","0","2","2","0","1","1","18"
"155c219c-08d6-49a7-8bec-5bfc4acab128","partner10","Insert","21","13","0","6","60","22","4","24","5","5","0","0","6769"
"d4253d5f-f93b-490f-b0b9-28261a07f7a9","partner4","Insert","6","2","0","2","10","2","0","4","2","2","0","0","704"
"467ad441-dc69-40b1-a713-e81177e560db","partner15","Insert","15","11","0","2","19","11","0","4","2","2","0","0","624"
"b6a81b7c-f5d3-4fc2-a993-532b62cbc444","partner3","Replace","20","8","2","8","16","8","0","8","6","0","2","4","104"
"a5116589-e468-42bc-a3d7-e2f0f48ff637","Acquirer","Insert","3","1","0","0","3","1","0","0","1","1","0","0","274"
"0f8fa3d5-491c-452a-817a-45de1bc92225","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","330"
"48971f53-1456-4ca3-a6e6-398fed6b34cd","partner11","Insert","3","1","0","0","4","2","0","0","1","1","0","0","268"
"2696f089-4754-41d2-92ee-94218cd3b572","partner7","Insert","3","1","0","0","4","2","0","0","1","1","0","0","11477"
"f633f9db-39fa-4e1e-a39a-9c724db0aef6","partner9","Insert","9","3","2","2","49","25","4","14","3","3","0","0","71186"
"0c348676-c3c1-4ce8-bd4f-4f1278a2812d","partner8","Replace","31","13","6","10","50","24","2","24","7","0","4","3","210"
"9c176377-0161-4d8e-a24b-52ff6b9c3126","partner9","Replace","6","2","2","0","1","1","0","0","1","0","0","1","15"
"39f4487d-de6f-4323-a1a4-eb4c7888995b","TravelAgency","Insert","3","1","0","0","12","6","0","4","1","1","0","0","3005"
"e4492f02-5de1-42c0-803d-8e0e8f8d72af","Acquirer","Insert","6","2","0","2","11","3","0","4","2","2","0","0","572"
"49ef61ff-afe7-425a-90fd-bf806c60fdc0","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","322"
"e75ea61f-b1fd-43d2-b53d-4d32909a1891","partner12","Insert","8","2","0","4","14","2","0","8","2","2","0","0","20673"
"5b8d8588-a05e-45f2-b385-c56e9c82cf72","Acquirer","Replace","9","3","2","2","7","5","2","0","2","0","1","1","21"
"45c17469-3735-4e1c-a89d-5e857dcf804a","partner9","Insert","6","4","0","0","8","4","0","0","2","2","0","0","743"
"1c6594f2-c5fa-42ad-be21-2eefca1d3d78","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","332"
"fc23687a-e1e8-455e-bc4b-23abb81aacf6","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2867"
"d0a4055c-e1b5-4086-98cd-b934477a9fe7","partner3","Insert","3","1","0","0","7","3","0","2","1","1","0","0","77785"
"212b1609-8b9d-488c-b319-05c7671cdd21","partner10","Insert","21","13","0","6","49","17","2","20","5","5","0","0","40726"
"85a9e3f4-6f22-4a58-9a35-0a1e9af7e5d8","partner3","Insert","9","3","2","2","25","9","0","10","3","3","0","0","39083"
"987cf501-f2af-4e37-a575-add3e6ff3c27","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","308"
"6e3a8b4f-8249-4570-9cb4-a87651751fea","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","279"
"ab103496-61df-42d7-91f1-2bdbfe6d7a86","partner3","Insert","13","5","2","4","37","13","0","14","5","5","0","0","66006"
"f16be101-9e0b-4841-8685-6bd0ec655d85","partner8","Replace","9","3","2","2","6","4","0","0","3","1","0","2","1174"
"d45862b8-0255-4812-80c4-334ade0b27ce","partner8","Replace","7","3","2","0","8","4","0","4","2","0","1","1","20"
"fbb8eccb-fda1-46a9-a83b-eff0b2a9e417","partner11","Insert","5","1","0","2","5","1","0","2","1","1","0","0","275"
"3346d184-8054-4ab5-a385-e15289353156","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","4545"
"28903dcd-831f-4ad7-83fd-7ed68a6b4716","partner3","Replace","6","2","0","2","14","8","0","4","2","1","0","1","46449"
"32c0cc6a-588a-4409-94a9-9530ab5faa3d","partner19","Replace","14","4","0","8","18","6","0","12","2","0","2","0","13"
"991e6de9-99ce-48ca-9b91-901385695242","partner7","Insert","3","1","0","0","7","3","0","2","1","1","0","0","355"
"64f494bf-c7cf-4d8a-b72b-a82f43aae0c3","partner8","Insert","3","1","0","0","11","5","2","2","1","1","0","0","333"
"f9927e1d-b1c5-4b5f-a55c-0f0ea6bf0529","partner3","Replace","7","3","0","2","15","9","0","4","3","1","0","2","17385"
"53b312b5-b154-458c-a704-0c9cc5c2e24b","partner9","Replace","7","3","2","0","22","16","0","4","3","1","0","2","14630"
"5da5d756-a6fc-40b2-b9cd-c7f54ec68bb7","partner4","Insert","3","1","0","0","3","1","0","0","1","1","0","0","391"
"62a7cf7c-b43d-4c1c-85b0-56fa3a4c890b","partner16","Insert","10","2","0","6","16","4","0","8","2","2","0","0","714"
"4fcb012b-a30a-4119-b3ec-672c8ce9aeed","partner10","Insert","3","1","0","0","4","2","0","0","1","1","0","0","372"
"dc0bf0e7-3642-407a-bb94-8b5546982612","partner8","Replace","26","10","6","8","98","36","0","52","7","5","2","0","25945"
"8f5d06e7-ef15-4e49-a6d7-705bd75762db","partner9","Insert","6","2","0","2","17","7","0","6","2","2","0","0","10522"
"04bd95de-bc0b-4203-9fa7-f2d7e88e0b53","partner7","Insert","38","22","2","12","105","27","4","54","10","10","0","0","153242"
"19d3c635-94a9-44c1-af8a-b48c94f81a7a","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1019"
"d0e44e25-9ccb-43e7-a671-205bffb779b4","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","581"
"92d630bc-23d3-4377-aa3e-31338412509b","TravelAgency","Replace","16","8","2","4","22","10","2","8","6","1","1","4","339"
"a7223c42-6cec-4d34-9aa1-f695097f0cc2","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","271"
"75aa06bf-cdd7-469a-a1cc-17cb9c7c906a","partner8","Replace","24","10","4","8","15","11","0","4","7","0","1","6","272"
"8df3569d-4b8c-45d6-ade8-09a0bae87651","partner20","Insert","6","2","0","2","21","7","0","10","2","2","0","0","529"
"b632a7ec-e8ce-4e9c-9e5e-d18f0024f80b","partner11","Insert","8","4","2","0","14","6","0","0","4","4","0","0","1226"
"7908f8bf-1610-4e0a-a6f5-387dcdbe63b4","partner20","Insert","10","2","0","6","18","2","0","12","2","2","0","0","545"
"05161377-bb05-40cd-9b06-7684c8911070","partner5","Delete","4","2","0","2","2","2","0","0","2","0","0","2","13"
"7ad03cc3-b685-42af-be79-253ee021e35a","Traveler","Insert","4","2","0","0","20","8","2","6","2","2","0","0","587"
"2a8380c3-e878-4ea8-b4b3-38124634eadd","partner7","Insert","17","7","0","8","127","41","6","68","6","6","0","0","17407"
"3eea971b-99dc-4b54-b6b0-f28ae087fca3","partner8","Replace","7","3","2","0","17","9","0","8","2","0","1","1","12"
"9491b838-dbd5-4d5c-98f8-393cae498d8e","partner3","Insert","31","13","2","14","110","30","0","60","10","10","0","0","160925"
"a1bdfa57-e228-4919-9e3e-d48334a037f6","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","3350"
"e5360cef-f062-4f7b-8734-6172f81ebe02","partner4","Replace","10","4","0","4","13","5","0","8","2","0","2","0","9"
"008ee1ce-f947-43d5-b0ec-5dd66c908c09","partner9","Insert","18","6","2","8","40","6","0","24","5","5","0","0","9898"
"651d1ab6-9683-46f6-9a7c-5e2d281ae7a3","TravelAgency","Insert","12","6","2","2","22","6","0","6","5","5","0","0","1456"
"d60d9630-1ccf-4e71-a56c-916c116b9411","partner6","Insert","6","2","0","2","39","17","6","12","2","2","0","0","678"
"06bb58ac-0106-4f3b-b140-e17e2ad211d9","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","9925"
"9077c318-94fa-4908-a386-704d85a73c8f","partner11","Insert","5","1","0","2","9","3","0","4","1","1","0","0","261"
"eab85c0e-6835-4a4c-b8ab-fedd13593dc9","partner3","Replace","23","9","4","8","31","13","0","18","6","0","3","3","139"
"bb934212-358b-48d0-94c2-5d763ada5ffa","partner6","Insert","3","1","0","0","4","1","1","0","1","1","0","0","281"
"6973b70c-bc40-442d-833a-f657238c2680","partner15","Insert","3","1","0","0","15","13","0","0","1","1","0","0","315"
"e686a533-7bb3-46a8-9b26-a268e936f9e8","partner9","Replace","10","4","2","2","7","5","0","2","3","0","1","2","43"
"82248ac7-61d6-4906-9e85-a52dcb2d318e","partner9","Insert","9","3","2","2","13","3","0","4","3","3","0","0","14260"
"4c6fa80c-65fc-4eaa-9c60-59fe7b737046","partner7","Replace","39","23","2","12","37","27","4","6","10","0","1","9","435"
"5f6d1141-de75-4b11-9d98-0ef824093bf4","partner9","Insert","3","1","0","0","22","10","4","6","1","1","0","0","92140"
"c3f217a9-e4cd-4df4-8d1f-6ffa833dd890","partner3","Delete","1","1","0","0","3","1","0","2","1","0","0","1","40"
"d2c9e609-83a1-4bf4-9bba-c7ec6fb8c0c0","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","400"
"a0fbc2ed-036c-40be-bda5-775c57a729aa","partner5","Replace","9","3","0","4","14","6","0","8","2","0","2","0","9"
"14083d49-2358-4e3b-ac13-4d96de600743","partner7","Insert","21","15","2","2","49","26","5","6","6","6","0","0","29641"
"63964ee9-ab52-47a8-af91-3b32f22d3f5e","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","297"
"3cba927f-f4f6-4234-a740-cba4b414f11f","partner7","Insert","38","22","2","12","108","29","5","54","10","10","0","0","45885"
"980f07db-80c5-49f5-8ab4-1477650704ed","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","5957"
"240d490d-a1eb-46b9-8f85-0180bf33e811","partner9","Insert","38","16","6","14","132","46","6","62","9","9","0","0","111326"
"7b0dcf60-e009-4e0f-8656-10bd765506a1","partner3","Insert","3","1","0","0","4","2","0","0","1","1","0","0","262"
"0db4fd44-63be-4f34-bdae-0bb6ada6cf47","partner10","Insert","3","1","0","0","11","8","1","0","1","1","0","0","366"
"ca03ab8b-ac73-41de-a9bc-19187aaaf267","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","15086"
"09499f70-3132-43aa-9847-b316694c1b6a","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","3190"
"fcae1268-b5ae-4dd4-acc8-6a5b342630dd","partner3","Insert","29","11","2","14","141","41","2","78","10","10","0","0","4809"
"10e17b56-43ed-440c-b4ae-ab1f8869b5a0","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1239"
"44e93425-17a8-475a-9385-a4dcefeba2f5","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","334"
"f66d11be-2370-47ae-8788-7845d3bc4b26","partner10","Insert","3","1","0","0","4","1","1","0","1","1","0","0","327"
"4b7464f8-fbfc-471b-b0f7-7856538d7b89","partner7","Insert","6","2","0","2","13","4","1","4","2","2","0","0","1707"
"fa261fdd-6239-4464-ab99-85f2b8d39240","partner17","Insert","11","3","0","6","33","9","0","18","3","3","0","0","795"
"60f23f04-d808-4327-8fac-e3de628b5be7","partner9","Replace","24","8","4","10","8","8","0","0","5","0","0","5","282"
"920cdf0b-8ce7-4e6c-a521-8bbec3ac4a7a","partner5","Replace","7","3","0","2","22","16","0","4","3","1","0","2","51010"
"557408a1-deed-4828-8168-847482c595a0","partner10","Insert","6","2","0","2","30","12","4","10","2","2","0","0","4992"
"1cfb89f2-cab5-49bd-ac70-007971fa3454","partner1","Insert","7","1","0","4","7","1","0","4","1","1","0","0","261"
"0465cf86-ee08-4850-baf1-0e27fde065a7","partner4","Insert","10","4","0","4","20","4","0","8","4","4","0","0","31167"
"d9bc1580-0c9e-44ad-89ec-e21d6560bd06","partner3","Insert","13","5","2","4","38","14","0","14","5","5","0","0","3005"
"35b064b2-3ad3-4e04-8ed9-03805404fca1","TravelAgency","Insert","12","6","2","2","24","8","0","6","5","5","0","0","2455"
"fcb4e51a-993a-41bd-b0ea-50861bcb7d58","partner8","Replace","9","3","2","2","23","9","0","12","2","1","1","0","1174"
"51dc8ef9-1a81-43dc-9a07-1288647cf293","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","328"
"155e1d21-eaf1-400b-96e7-3a7c678a4006","partner9","Replace","8","2","0","4","1","1","0","0","1","0","0","1","15"
"452fd26a-6b57-4308-bdb1-5eff0d0f884f","partner9","Insert","6","2","0","2","29","11","4","10","2","2","0","0","93359"
"96f8b37c-0f07-458d-ae17-0b852bc79f4a","partner3","Insert","31","13","2","14","107","27","0","60","10","10","0","0","36127"
"5a1aba14-7d83-41fe-bf16-7df0d0072eb6","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","6865"
"1f1dead7-3034-4aa7-b66c-d9616138d7c2","Acquirer","Insert","3","1","0","0","3","1","0","0","1","1","0","0","275"
"b50ea835-5e0a-4033-af02-06b51887e785","Traveler","Insert","3","1","0","0","3","1","0","0","1","1","0","0","315"
"f4dcc38c-b978-4d9c-bf09-ac16188a7546","partner8","Replace","10","4","0","4","2","2","0","0","2","0","0","2","32"
"db1b66db-cd9a-43ad-a331-464d33145269","partner3","Insert","6","2","0","2","10","2","0","4","2","2","0","0","1167"
"99d8752c-6ce7-4105-8789-edf8bfe3bc39","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","327"
"0d30a996-f9fc-4a54-ac84-10b953eea53c","partner12","Replace","18","6","0","10","15","7","0","8","4","0","2","2","62"
"70e2dc8e-b08c-43d4-ab4e-c1cbe13aa18b","partner4","Replace","7","3","0","2","5","3","0","0","3","1","0","2","9627"
"ee4ca1a5-7a8a-4b43-ad6b-150de9425384","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","18553"
"f1b274ca-bf7e-4565-a1a1-22d4f9d795b9","partner16","Replace","8","2","0","4","6","2","0","4","1","0","1","0","5"
"fcbae282-78d1-499e-851d-9a9925f63518","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1489"
"cc441bff-2723-4e86-9867-87264606ae5b","TravelAgency","Replace","9","3","0","4","5","3","2","0","2","0","0","2","26"
"940d6392-2494-4b35-9ccb-a64b186e06ba","partner16","Replace","11","3","0","6","5","3","0","2","2","0","1","1","26"
"849fe1f9-810c-42a4-ad40-d73be083a410","partner1","Insert","5","1","0","2","17","5","0","10","1","1","0","0","250"
"001c4aec-a4cd-4659-a3e8-bcc6037e4bf5","partner3","Replace","10","4","2","2","18","10","0","4","4","2","0","2","60886"
"dcba2c85-ac02-47e4-aebe-e5a131e3d26f","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","11290"
"9e597af3-28c2-436d-99d1-6d9fddbaeee3","partner4","Insert","8","2","0","4","14","2","0","8","2","2","0","0","692"
"699a38fa-d4ba-45e7-befd-274c70486472","partner3","Insert","3","1","0","0","5","3","0","0","1","1","0","0","410"
"4cd9b0a0-807b-4f93-aff6-433b49531f64","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","5759"
"de69dbfa-7106-4921-92b6-5a828b047ebf","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2500"
"bb2c5413-8d26-4f42-b349-443b30c506a7","Traveler","Insert","3","1","0","0","3","1","0","0","1","1","0","0","435"
"b4d18cb4-5a26-46a2-9842-30210089d89c","TravelAgency","Insert","6","2","0","2","10","2","0","4","2","2","0","0","525"
"03ae921f-932e-4b0c-a2a1-8c9206de1e5e","partner18","Insert","6","2","0","2","24","8","2","10","2","2","0","0","5067"
"625a4b3f-5932-4e5b-b80d-8ce9901f5eff","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","262"
"5f3c394b-68bc-41d2-8d68-43ff41d7f272","partner7","Insert","15","13","0","0","36","22","2","2","5","5","0","0","21732"
"c2a3ac76-023c-484d-b921-baca07d3d7c9","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","30474"
"244de6f0-db58-4e2b-a794-30d225bdddbd","partner9","Insert","3","1","0","0","11","5","2","2","1","1","0","0","393"
"1d0c0a65-86e6-479d-af1c-fd8020b156ae","partner4","Insert","6","2","0","2","10","2","0","4","2","2","0","0","10585"
"dfddf26d-caf3-4167-b1a5-b700ab433827","partner9","Replace","7","3","0","2","9","7","0","0","3","1","0","2","14380"
"d1d0c738-4a56-4d26-bd55-3ced0a1bda43","partner10","Replace","11","3","0","6","38","18","6","14","2","0","1","1","25"
"4ebcee7b-3a77-4a72-a84b-a312a67e61f3","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","338"
"cee0e9cf-963d-422e-9858-a9a0a6231d28","partner8","Insert","10","4","2","2","20","8","0","4","4","4","0","0","4471"
"43c06b5b-ff68-420c-8832-8fb35cc0e2ba","partner9","Insert","20","10","4","4","63","31","2","18","6","6","0","0","121912"
"ef5c0a26-1b56-4663-bbbe-3c509c5b314a","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","383"
"ca4bbdb0-c02e-454c-ba3d-4e30a554c48b","partner9","Insert","3","1","0","0","4","2","0","0","1","1","0","0","1386"
"92f983f6-5840-4afb-ad5c-9533d27cc41a","partner11","Replace","11","5","2","2","6","4","2","0","4","0","0","4","71"
"ed9b629f-25c1-42fb-9fbd-910e08166b1a","partner9","Insert","6","2","0","2","29","11","4","10","2","2","0","0","45180"
"b7b65bca-7aec-4dcc-b4ce-fbddf72a2028","partner16","Insert","5","1","0","2","6","2","0","2","1","1","0","0","282"
"ec766d8f-6d48-4206-b6d0-fd2999a2d897","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","729"
"6cb8a1b2-783f-45bb-96b9-50cc77c56c33","partner7","Insert","3","1","0","0","4","2","0","0","1","1","0","0","33648"
"2e6eb014-2c0d-405a-b4a7-68bb67b75ba0","partner11","Insert","3","1","0","0","11","7","0","2","1","1","0","0","7107"
"69e419fb-0833-437b-87d7-54d274393f30","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","327"
"1e1fd359-f00f-431e-aaaa-b502fa773241","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","681"
"df447ec2-9527-4a46-866d-00bdfd5a033d","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1743"
"acf45d6e-7985-4375-a8d7-919e182cf3a6","partner3","Replace","9","3","0","4","7","3","0","4","1","0","1","0","9"
"4ac15274-ce72-4567-bd25-2135e76a591d","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","361"
"a3704747-5086-48b1-9cc7-03756e6d03a0","partner7","Insert","21","15","2","2","48","26","4","6","6","6","0","0","24227"
